SMILES,IUPAC,InChI,InChIKey,MolWeight,ExactMass,HBondDonors,HBondAcceptors,TPSA,LogP,RotatableBonds,Solubility,Viscosity_cP,ThermalStability_Score,BoilingPoint_C
COC(=O)C(NCl)C(=O)c1ccc(n2cccc2)cc1,methyl 2-(chloroamino)-3-oxo-3-(4-pyrrol-1-ylphenyl)propanoate,"InChI=1S/C14H13ClN2O3/c1-20-14(19)12(16-15)13(18)10-4-6-11(7-5-10)17-8-2-3-9-17/h2-9,12,16H,1H3",QSBFRQWSSDYLIO-UHFFFAOYSA-N,292.72200000000004,292.061469956,1.0,5.0,60.33,1.945,5.0,2.0,7.218,-6.474,242.711
CSc1ccc(Cl)c(C(=O)NC(C)CCc2ccco2)c1,2-chloro-N-[4-(furan-2-yl)butan-2-yl]-5-methylsulfanylbenzamide,"InChI=1S/C16H18ClNO2S/c1-11(5-6-12-4-3-9-20-12)18-16(19)14-10-13(21-2)7-8-15(14)17/h3-4,7-11H,5-6H2,1-2H3,(H,18,19)",MBKMAWSGPJTCER-UHFFFAOYSA-N,323.845,323.07467749599994,1.0,3.0,42.24,4.406000000000003,6.0,4.2,5.272,-4.996,432.265
COc1ccc2[nH]c(CC3CCCCC3)nc2n1,"2-(cyclohexylmethyl)-5-methoxy-1H-imidazo[4,5-b]pyridine","InChI=1S/C14H19N3O/c1-18-13-8-7-11-14(17-13)16-12(15-11)9-10-5-3-2-4-6-10/h7-8,10H,2-6,9H2,1H3,(H,15,16,17)",PFHZYIGHAARHDX-UHFFFAOYSA-N,245.326,245.152812228,1.0,3.0,50.8,3.089300000000001,3.0,4.1,5.971,3.445,320.95
Nc1c2ccc(OCC3COCO3)cc2n(C2CCC2)c1c1ccc(NC(=O)OC2CCC2)cc1,"cyclobutyl N-[4-[3-amino-1-cyclobutyl-6-(1,3-dioxolan-4-ylmethoxy)indol-2-yl]phenyl]carbamate","InChI=1S/C27H31N3O5/c28-25-23-12-11-21(33-15-22-14-32-16-34-22)13-24(23)30(19-3-1-4-19)26(25)17-7-9-18(10-8-17)29-27(31)35-20-5-2-6-20/h7-13,19-20,22H,1-6,14-16,28H2,(H,29,31)",BMJNHSBEDCQAGE-UHFFFAOYSA-N,477.5610000000003,477.226371092,2.0,7.0,96.97,5.468200000000005,7.0,3.9,11.552,-0.186,536.525
Cc1noc(C)c1S(=O)(=O)Nc1ccc(NCc2ccncc2)cc1,"3,5-dimethyl-N-[4-(pyridin-4-ylmethylamino)phenyl]-1,2-oxazole-4-sulfonamide","InChI=1S/C17H18N4O3S/c1-12-17(13(2)24-20-12)25(22,23)21-16-5-3-15(4-6-16)19-11-14-7-9-18-10-8-14/h3-10,19,21H,11H2,1-2H3",UYIFYYPNRYQSDN-UHFFFAOYSA-N,358.42300000000006,358.10996143600005,2.0,6.0,97.12,3.099340000000001,6.0,2.1,11.229,-5.88,339.798
CS(=O)(=O)c1ccc(NC(=O)C2CN(C(=O)c3cnccn3)C2)cc1,N-(4-methylsulfonylphenyl)-1-(pyrazine-2-carbonyl)azetidine-3-carboxamide,"InChI=1S/C16H16N4O4S/c1-25(23,24)13-4-2-12(3-5-13)19-15(21)11-9-20(10-11)16(22)14-8-17-6-7-18-14/h2-8,11H,9-10H2,1H3,(H,19,21)",RLLGMWGOLOCTQR-UHFFFAOYSA-N,360.395,360.089225992,1.0,6.0,109.33,0.5907999999999993,4.0,-0.6,12.354,-0.799,151.973
COc1ccc(N(CC(=O)NN=Cc2cccc(OC)c2O)S(=O)(=O)c2ccccc2[N+](=O)[O-])c(OC)c1,"2-(2,4-dimethoxy-N-(2-nitrophenyl)sulfonylanilino)-N-[(2-hydroxy-3-methoxyphenyl)methylideneamino]acetamide","InChI=1S/C24H24N4O9S/c1-35-17-11-12-18(21(13-17)37-3)27(38(33,34)22-10-5-4-8-19(22)28(31)32)15-23(29)26-25-14-16-7-6-9-20(36-2)24(16)30/h4-14,30H,15H2,1-3H3,(H,26,29)",LGDPVKSMSKMSRT-UHFFFAOYSA-N,544.5420000000003,544.1263993479998,2.0,10.0,169.9,2.671800000000001,11.0,3.0,19.279,-22.429,337.512
C=C1NC(=O)CC1=Cc1cnn2c(NCC3CC3)cc(N3CCCOCC3)nc12,"4-[[7-(cyclopropylmethylamino)-5-(1,4-oxazepan-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]methylidene]-5-methylidenepyrrolidin-2-one","InChI=1S/C21H26N6O2/c1-14-16(10-20(28)24-14)9-17-13-23-27-18(22-12-15-3-4-15)11-19(25-21(17)27)26-5-2-7-29-8-6-26/h9,11,13,15,22H,1-8,10,12H2,(H,24,28)",QMVLNDBUHMXYOX-UHFFFAOYSA-N,394.4790000000002,394.211724072,2.0,7.0,83.79,2.1949,5.0,1.5,10.068,-0.886,277.734
O=C(NCC1CN(c2ccc(Cl)cc2)C(=O)O1)OCc1ccccc1,"benzyl N-[[3-(4-chlorophenyl)-2-oxo-1,3-oxazolidin-5-yl]methyl]carbamate","InChI=1S/C18H17ClN2O4/c19-14-6-8-15(9-7-14)21-11-16(25-18(21)23)10-20-17(22)24-12-13-4-2-1-3-5-13/h1-9,16H,10-12H2,(H,20,22)",WWCCAOBHHJQLCA-UHFFFAOYSA-N,360.7970000000001,360.087684704,1.0,4.0,67.87,3.5916000000000023,5.0,3.4,8.009,0.223,377.098
CCc1cc(N2CC(C)(C)OC(C)(C)C2)nc(c2ccncc2)n1,"4-(6-ethyl-2-pyridin-4-ylpyrimidin-4-yl)-2,2,6,6-tetramethylmorpholine","InChI=1S/C19H26N4O/c1-6-15-11-16(22-17(21-15)14-7-9-20-10-8-14)23-12-18(2,3)24-19(4,5)13-23/h7-11H,6,12-13H2,1-5H3",MEWPETGHEPPYIH-UHFFFAOYSA-N,326.444,326.210661452,0.0,5.0,51.14,3.4948000000000023,3.0,2.9,6.267,8.312,364.341
O=C(NNC(=O)c1ccccc1SC(F)(F)F)c1ccc(Cl)cc1,N'-(4-chlorobenzoyl)-2-(trifluoromethylsulfanyl)benzohydrazide,"InChI=1S/C15H10ClF3N2O2S/c16-10-7-5-9(6-8-10)13(22)20-21-14(23)11-3-1-2-4-12(11)24-15(17,18)19/h1-8H,(H,20,22)(H,21,23)",JTNXJPDQDXNDGC-UHFFFAOYSA-N,374.7710000000001,374.0103609,2.0,3.0,58.2,4.026700000000002,3.0,4.7,7.07,11.792,411.966
CCCC(C)(C)c1cccc(N)c1,3-(2-methylpentan-2-yl)aniline,"InChI=1S/C12H19N/c1-4-8-12(2,3)10-6-5-7-11(13)9-10/h5-7,9H,4,8,13H2,1-3H3",MGZLCKRUZHZDFO-UHFFFAOYSA-N,177.29099999999997,177.151749608,1.0,1.0,26.02,3.3465000000000016,3.0,4.0,3.157,0.558,329.354
Cc1ccc(S(=O)(=O)N2CCCN(C(N)=O)CC2)cc1,"4-(4-methylphenyl)sulfonyl-1,4-diazepane-1-carboxamide","InChI=1S/C13H19N3O3S/c1-11-3-5-12(6-4-11)20(18,19)16-8-2-7-15(9-10-16)13(14)17/h3-6H,2,7-10H2,1H3,(H2,14,17)",SBWOYLDDJOQBGV-UHFFFAOYSA-N,297.38,297.11471246800005,1.0,3.0,83.71000000000001,0.7701200000000002,2.0,0.5,9.366,6.409,155.34
O=C(Cn1cc(Br)cn1)NCCCn1cc(Cl)cn1,2-(4-bromopyrazol-1-yl)-N-[3-(4-chloropyrazol-1-yl)propyl]acetamide,"InChI=1S/C11H13BrClN5O/c12-9-4-15-18(6-9)8-11(19)14-2-1-3-17-7-10(13)5-16-17/h4-7H,1-3,8H2,(H,14,19)",ZQLJOVIVUOMKFW-UHFFFAOYSA-N,346.61600000000004,344.99919981600004,1.0,5.0,64.74000000000001,1.702,6.0,1.3,7.767,-9.265,233.109
C=CC1C(c2ccccc2)C1c1ccccc1,(2-ethenyl-3-phenylcyclopropyl)benzene,"InChI=1S/C17H16/c1-2-15-16(13-9-5-3-6-10-13)17(15)14-11-7-4-8-12-14/h2-12,15-17H,1H2",XGDPIBDQRCMAFZ-UHFFFAOYSA-N,220.315,220.125200512,0.0,0.0,0.0,4.369800000000003,3.0,4.4,0.441,4.755,412.985
CCN(CC)S(=O)(=O)c1ccc(CNC(=O)C=Cc2ccccc2[N+](=O)[O-])cc1,N-[[4-(diethylsulfamoyl)phenyl]methyl]-3-(2-nitrophenyl)prop-2-enamide,"InChI=1S/C20H23N3O5S/c1-3-22(4-2)29(27,28)18-12-9-16(10-13-18)15-21-20(24)14-11-17-7-5-6-8-19(17)23(25)26/h5-14H,3-4,15H2,1-2H3,(H,21,24)",HMLWTGNOFJKEDV-UHFFFAOYSA-N,417.48700000000014,417.135841836,1.0,5.0,109.62,2.954900000000001,9.0,2.8,12.397,-18.216,338.415
CCN(C(=O)CSc1nc2ccccc2c(=O)n1c1cccc(C(F)(F)F)c1)c1cccc2ccccc12,N-ethyl-N-naphthalen-1-yl-2-[4-oxo-3-[3-(trifluoromethyl)phenyl]quinazolin-2-yl]sulfanylacetamide,"InChI=1S/C29H22F3N3O2S/c1-2-34(25-16-7-10-19-9-3-4-13-22(19)25)26(36)18-38-28-33-24-15-6-5-14-23(24)27(37)35(28)21-12-8-11-20(17-21)29(30,31)32/h3-17H,2,18H2,1H3",XWVIBWAONYKVHF-UHFFFAOYSA-N,533.5750000000002,533.138482604,0.0,5.0,55.2,6.702900000000006,6.0,7.0,7.087,10.085,638.09
COC(=S)NN=Cc1ccccn1,O-methyl N-(pyridin-2-ylmethylideneamino)carbamothioate,"InChI=1S/C8H9N3OS/c1-12-8(13)11-10-6-7-4-2-3-5-9-7/h2-6H,1H3,(H,11,13)",DRWJGPMCUMBHDL-UHFFFAOYSA-N,195.247,195.046632908,1.0,4.0,46.51,0.9364,2.0,1.4,5.541,1.635,151.47
COc1ccccc1C(=O)Nc1ccc2nc(SCC(=O)Nc3cccnc3)sc2c1,"2-methoxy-N-[2-[2-oxo-2-(pyridin-3-ylamino)ethyl]sulfanyl-1,3-benzothiazol-6-yl]benzamide","InChI=1S/C22H18N4O3S2/c1-29-18-7-3-2-6-16(18)21(28)25-14-8-9-17-19(11-14)31-22(26-17)30-13-20(27)24-15-5-4-10-23-12-15/h2-12H,13H2,1H3,(H,24,27)(H,25,28)",YJIOSDSDQDWZIE-UHFFFAOYSA-N,450.5450000000001,450.082032436,2.0,7.0,93.21,4.6830000000000025,7.0,3.9,11.122,-3.107,473.312
CCOC(=O)C(C)Oc1cccc2c(Oc3ncc(C(F)(F)F)cc3Cl)cccc12,ethyl 2-[5-[[3-chloro-5-(trifluoromethyl)-2-pyridinyl]oxy]naphthalen-1-yl]oxypropanoate,"InChI=1S/C21H17ClF3NO4/c1-3-28-20(27)12(2)29-17-8-4-7-15-14(17)6-5-9-18(15)30-19-16(22)10-13(11-26-19)21(23,24)25/h4-12H,3H2,1-2H3",UTLTYJWXJAQYGC-UHFFFAOYSA-N,439.81700000000006,439.079820364,0.0,5.0,57.650000000000006,6.029700000000004,6.0,6.1,7.145,4.05,572.598
CCCCCC(C(=O)OC)C(O)(c1ccccc1)c1ccc(OCCON)cc1,methyl 2-[[4-(2-aminooxyethoxy)phenyl]-hydroxy-phenylmethyl]heptanoate,"InChI=1S/C23H31NO5/c1-3-4-6-11-21(22(25)27-2)23(26,18-9-7-5-8-10-18)19-12-14-20(15-13-19)28-16-17-29-24/h5,7-10,12-15,21,26H,3-4,6,11,16-17,24H2,1-2H3",WUHGXKXEYXEHPB-UHFFFAOYSA-N,401.5030000000002,401.220223092,2.0,6.0,91.01,3.561100000000001,12.0,4.0,10.704,-32.803,381.323
CC(C)CC(NC(=O)C1CCCN1C(=O)C1CSSCCC(=O)N2CCN(C(=O)C2Cc2ccccc2)C(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,"N-[1-[(2-amino-2-oxoethyl)amino]-4-methyl-1-oxopentan-2-yl]-1-[8-(2-amino-2-oxoethyl)-5-(3-amino-3-oxopropyl)-2,19-dibenzyl-3,6,9,17,20-pentaoxo-13,14-dithia-1,4,7,10,18-pentazabicyclo[16.2.2]docosane-11-carbonyl]pyrrolidine-2-carboxamide","InChI=1S/C48H65N11O11S2/c1-28(2)22-32(42(64)52-26-40(51)62)55-45(67)35-14-9-18-58(35)47(69)34-27-72-71-21-17-41(63)57-19-20-59(48(70)37(57)24-30-12-7-4-8-13-30)36(23-29-10-5-3-6-11-29)46(68)53-31(15-16-38(49)60)43(65)54-33(25-39(50)61)44(66)56-34/h3-8,10-13,28,31-37H,9,14-27H2,1-2H3,(H2,49,60)(H2,50,61)(H2,51,62)(H,52,64)(H,53,68)(H,54,65)(H,55,67)(H,56,66)",OETOIOYTUZCCLL-UHFFFAOYSA-N,1036.2479999999996,1035.4306439000002,8.0,13.0,335.69999999999993,-1.6164000000000014,17.0,-1.0,37.742,-36.42,94.57
CS(=O)(=O)CCSc1ccc(N)c(F)c1,2-fluoro-4-(2-methylsulfonylethylsulfanyl)aniline,"InChI=1S/C9H12FNO2S2/c1-15(12,13)5-4-14-7-2-3-9(11)8(10)6-7/h2-3,6H,4-5,11H2,1H3",SMAKHHSYAACVQA-UHFFFAOYSA-N,249.332,249.029348844,1.0,4.0,60.16,1.5446000000000002,4.0,1.3,7.015,-4.444,205.738
Cc1ccc(Sc2ccccc2C[NH2+]CCF)c(N)c1,[2-(2-amino-4-methylphenyl)sulfanylphenyl]methyl-(2-fluoroethyl)azanium,"InChI=1S/C16H19FN2S/c1-12-6-7-16(14(18)10-12)20-15-5-3-2-4-13(15)11-19-9-8-17/h2-7,10,19H,8-9,11,18H2,1H3/p+1",OGVZXKWRLUGGKA-UHFFFAOYSA-O,291.415,291.13257428009,2.0,2.0,42.63,2.7613200000000004,6.0,3.4,5.246,-9.907,303.725
C=CCN(CC=C)S(=O)(=O)c1ccc(C(=O)N=c2sc3cccc(F)c3n2CCOCC)cc1,"4-[bis(prop-2-enyl)sulfamoyl]-N-[3-(2-ethoxyethyl)-4-fluoro-1,3-benzothiazol-2-ylidene]benzamide","InChI=1S/C24H26FN3O4S2/c1-4-14-27(15-5-2)34(30,31)19-12-10-18(11-13-19)23(29)26-24-28(16-17-32-6-3)22-20(25)8-7-9-21(22)33-24/h4-5,7-13H,1-2,6,14-17H2,3H3",ZUUZPLZXEFNQED-UHFFFAOYSA-N,503.62100000000027,503.134876532,0.0,6.0,80.97000000000001,3.9822000000000033,11.0,4.3,9.704,-21.855,429.244
CON(C)C(=O)C=CCC(O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)C(C)C,"5-[tert-butyl(diphenyl)silyl]oxy-N-methoxy-N,6-dimethylhept-2-enamide","InChI=1S/C26H37NO3Si/c1-21(2)24(19-14-20-25(28)27(6)29-7)30-31(26(3,4)5,22-15-10-8-11-16-22)23-17-12-9-13-18-23/h8-18,20-21,24H,19H2,1-7H3",YGBRMQDGWFMZBX-UHFFFAOYSA-N,439.67200000000014,439.254270574,0.0,3.0,38.77,4.553700000000004,9.0,,5.056,-13.909,461.875
Cc1cc(C)cc(OCCN(C)C(=O)c2cnn(c3ccccc3F)c2C)c1,"N-[2-(3,5-dimethylphenoxy)ethyl]-1-(2-fluorophenyl)-N,5-dimethylpyrazole-4-carboxamide","InChI=1S/C22H24FN3O2/c1-15-11-16(2)13-18(12-15)28-10-9-25(4)22(27)19-14-24-26(17(19)3)21-8-6-5-7-20(21)23/h5-8,11-14H,9-10H2,1-4H3",ZUONIMQVEPUQLH-UHFFFAOYSA-N,381.4510000000001,381.185255228,0.0,4.0,47.36,4.087660000000003,6.0,4.2,5.899,-2.752,417.607
CCCC(NN(C)C)C(C)(C)O,"3-(2,2-dimethylhydrazinyl)-2-methylhexan-2-ol","InChI=1S/C9H22N2O/c1-6-7-8(9(2,3)12)10-11(4)5/h8,10,12H,6-7H2,1-5H3",JEWZDTSUKMXSCG-UHFFFAOYSA-N,174.28799999999998,174.173213324,2.0,3.0,35.5,0.9922,5.0,1.3,4.399,-14.301,152.301
COC(C)c1cccc(c2nc(C(F)(F)F)nc(C)c2C)c1,"4-[3-(1-methoxyethyl)phenyl]-5,6-dimethyl-2-(trifluoromethyl)pyrimidine","InChI=1S/C16H17F3N2O/c1-9-10(2)20-15(16(17,18)19)21-14(9)13-7-5-6-12(8-13)11(3)22-4/h5-8,11H,1-4H3",OIDDOUFZMOUQMM-UHFFFAOYSA-N,310.319,310.129297824,0.0,3.0,35.010000000000005,4.486640000000004,3.0,3.6,4.422,9.489,436.149
CCCN(C(=O)C(CC(C)C)NC(=O)OC(C)(C)C)C(C(=O)Nc1c(C)cccc1Cl)c1c(C)cccc1C,"tert-butyl N-[1-[[2-(2-chloro-6-methylanilino)-1-(2,6-dimethylphenyl)-2-oxoethyl]-propylamino]-4-methyl-1-oxopentan-2-yl]carbamate","InChI=1S/C31H44ClN3O4/c1-10-17-35(29(37)24(18-19(2)3)33-30(38)39-31(7,8)9)27(25-20(4)13-11-14-21(25)5)28(36)34-26-22(6)15-12-16-23(26)32/h11-16,19,24,27H,10,17-18H2,1-9H3,(H,33,38)(H,34,36)",XZNFFEHLJOCBEI-UHFFFAOYSA-N,558.1630000000002,557.3020345680001,2.0,4.0,87.74000000000001,7.123060000000008,10.0,7.4,10.49,-7.846,673.536
CS(=O)(=O)CCC(=O)Nc1cccc(O)c1,N-(3-hydroxyphenyl)-3-methylsulfonylpropanamide,"InChI=1S/C10H13NO4S/c1-16(14,15)6-5-10(13)11-8-3-2-4-9(12)7-8/h2-4,7,12H,5-6H2,1H3,(H,11,13)",PCKSSEPTCSJGCJ-UHFFFAOYSA-N,243.28400000000005,243.056528896,2.0,4.0,83.47,0.7653999999999996,4.0,0.0,9.434,-6.305,146.33
O=C(Cn1nc2c(c1NC(=O)Cc1noc3ccccc13)CSC2)NCc1ccccc1,"2-(1,2-benzoxazol-3-yl)-N-[2-[2-(benzylamino)-2-oxoethyl]-4,6-dihydrothieno[3,4-c]pyrazol-3-yl]acetamide","InChI=1S/C23H21N5O3S/c29-21(10-18-16-8-4-5-9-20(16)31-27-18)25-23-17-13-32-14-19(17)26-28(23)12-22(30)24-11-15-6-2-1-3-7-15/h1-9H,10-14H2,(H,24,30)(H,25,29)",DEOHUXFPWPZREP-UHFFFAOYSA-N,447.52000000000015,447.1365105320001,2.0,7.0,102.05,3.268700000000001,7.0,2.2,12.0,-6.087,366.756
COc1ccc(COCC(OCC(C)=CC(C)C(O[Si](c2ccccc2)(c2ccccc2)c2ccccc2)C(C)=CI)C(OCc2ccc(OC)cc2)C(CO[Si](C)(C)C(C)(C)C)OCc2ccc(OC)cc2)cc1,"tert-butyl-[4-(7-iodo-2,4,6-trimethyl-5-triphenylsilyloxyhepta-2,6-dienoxy)-2,3,5-tris[(4-methoxyphenyl)methoxy]pentoxy]-dimethylsilane","InChI=1S/C63H79IO9Si2/c1-47(39-48(2)61(49(3)40-64)73-75(56-21-15-12-16-22-56,57-23-17-13-18-24-57)58-25-19-14-20-26-58)41-69-59(45-68-42-50-27-33-53(65-7)34-28-50)62(71-44-52-31-37-55(67-9)38-32-52)60(46-72-74(10,11)63(4,5)6)70-43-51-29-35-54(66-8)36-30-51/h12-40,48,59-62H,41-46H2,1-11H3",ZCIRNVYCPZSBSC-UHFFFAOYSA-N,1163.3919999999998,1162.4307351680002,0.0,9.0,83.07000000000002,12.780299999999984,29.0,,11.534,-61.27,1194.665
c1coc(C2Nc3ccccc3S2)c1,"2-(furan-2-yl)-2,3-dihydro-1,3-benzothiazole","InChI=1S/C11H9NOS/c1-2-6-10-8(4-1)12-11(14-10)9-5-3-7-13-9/h1-7,11-12H",HRGDJJAIIYBMSY-UHFFFAOYSA-N,203.266,203.040484908,1.0,3.0,25.17,3.4960000000000013,1.0,2.9,3.324,12.155,344.723
CCCCCCCCCCCCC1CCOC1Cl,2-chloro-3-dodecyloxolane,"InChI=1S/C16H31ClO/c1-2-3-4-5-6-7-8-9-10-11-12-15-13-14-18-16(15)17/h15-16H,2-14H2,1H3",KXLFUVXQLMZTMR-UHFFFAOYSA-N,274.876,274.206343292,0.0,1.0,9.23,5.898800000000006,11.0,7.5,1.573,-29.459,536.39
Cc1ccc(c2ccc(Cl)cc2)cc1C1C(=O)CC(C2CCOC2)CC1=O,"2-[5-(4-chlorophenyl)-2-methylphenyl]-5-(oxolan-3-yl)cyclohexane-1,3-dione","InChI=1S/C23H23ClO3/c1-14-2-3-16(15-4-6-19(24)7-5-15)10-20(14)23-21(25)11-18(12-22(23)26)17-8-9-27-13-17/h2-7,10,17-18,23H,8-9,11-13H2,1H3",ZTEXVFXVIJPRGT-UHFFFAOYSA-N,382.8870000000003,382.133572276,0.0,3.0,43.370000000000005,4.983720000000005,3.0,4.4,5.403,14.112,485.041
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCOCCCC(NC(=O)OC(C)(C)C)C(=O)N4C3)nc(N3CCOCC3)cc2c1,"tert-butyl N-[4-(cyclopropylsulfonylcarbamoyl)-18-(6-methoxy-3-morpholin-4-ylisoquinolin-1-yl)oxy-2,15-dioxo-10-oxa-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate","InChI=1S/C39H52N6O11S/c1-38(2,3)56-37(49)40-30-8-6-16-53-15-5-7-25-22-39(25,36(48)43-57(50,51)28-10-11-28)42-33(46)31-21-27(23-45(31)35(30)47)55-34-29-12-9-26(52-4)19-24(29)20-32(41-34)44-13-17-54-18-14-44/h5,7,9,12,19-20,25,27-28,30-31H,6,8,10-11,13-18,21-23H2,1-4H3,(H,40,49)(H,42,46)(H,43,48)",IWGOKWDKYZGODK-UHFFFAOYSA-N,812.9429999999998,812.3414774839998,3.0,13.0,204.03,2.1715000000000027,8.0,2.8,23.629,4.99,342.933
CCOC(=O)C(CC(C)O)(C(=O)OCC)C(C)C,diethyl 2-(2-hydroxypropyl)-2-propan-2-ylpropanedioate,"InChI=1S/C13H24O5/c1-6-17-11(15)13(9(3)4,8-10(5)14)12(16)18-7-2/h9-10,14H,6-8H2,1-5H3",MDWSHHBWJPWPMB-UHFFFAOYSA-N,260.33,260.16237386800003,1.0,5.0,72.83,1.5258999999999998,7.0,2.2,8.404,-18.932,206.095
Nc1cc(CF)c2c(c1)NC(=O)C2,"6-amino-4-(fluoromethyl)-1,3-dihydroindol-2-one","InChI=1S/C9H9FN2O/c10-4-5-1-6(11)2-8-7(5)3-9(13)12-8/h1-2H,3-4,11H2,(H,12,13)",JAASOGWTQGHPQJ-UHFFFAOYSA-N,180.182,180.069891128,2.0,2.0,55.12,1.2329,1.0,0.2,6.272,6.475,171.297
CCc1nc2cc(C)cnc2n1CCO,"2-(2-ethyl-6-methylimidazo[4,5-b]pyridin-3-yl)ethanol","InChI=1S/C11H15N3O/c1-3-10-13-9-6-8(2)7-12-11(9)14(10)4-5-15/h6-7,15H,3-5H2,1-2H3",WOPZGFVYHIYARB-UHFFFAOYSA-N,205.261,205.1215121,1.0,4.0,50.94,1.29442,3.0,1.1,6.005,-2.148,179.923
Cc1cc(C(=O)CBr)ccc1S(C)(=O)=O,2-bromo-1-(3-methyl-4-methylsulfonylphenyl)ethanone,"InChI=1S/C10H11BrO3S/c1-7-5-8(9(12)6-11)3-4-10(7)15(2,13)14/h3-5H,6H2,1-2H3",OHINTLPTOCFEQV-UHFFFAOYSA-N,291.16600000000005,289.961227312,0.0,3.0,51.21,1.97612,3.0,1.4,6.003,3.511,244.796
COC(=O)c1sc(c2ccccc2)cc1N(C(=O)C1CCC(C)CC1)C1(O)CCCCC1,methyl 3-[(1-hydroxycyclohexyl)-(4-methylcyclohexanecarbonyl)amino]-5-phenylthiophene-2-carboxylate,"InChI=1S/C26H33NO4S/c1-18-11-13-20(14-12-18)24(28)27(26(30)15-7-4-8-16-26)21-17-22(19-9-5-3-6-10-19)32-23(21)25(29)31-2/h3,5-6,9-10,17-18,20,30H,4,7-8,11-16H2,1-2H3",ZQCDMEYPXBXXBN-UHFFFAOYSA-N,455.6200000000005,455.213029536,1.0,5.0,66.84,6.013700000000005,5.0,6.7,8.195,9.808,573.927
NC(=O)CC(=O)N1CC2(CCO2)C1,3-(1-oxa-6-azaspiro[3.3]heptan-6-yl)-3-oxopropanamide,"InChI=1S/C8H12N2O3/c9-6(11)3-7(12)10-4-8(5-10)1-2-13-8/h1-5H2,(H2,9,11)",IMZBFQFJOZVRKM-UHFFFAOYSA-N,184.195,184.084792244,1.0,3.0,72.63000000000001,-1.1368999999999998,2.0,-1.6,8.031,-3.064,-5.796
COc1ccc(c2cc3nc(N)nc(NN)n3n2)cc1,"4-hydrazinyl-7-(4-methoxyphenyl)pyrazolo[1,5-a][1,3,5]triazin-2-amine","InChI=1S/C12H13N7O/c1-20-8-4-2-7(3-5-8)9-6-10-15-11(13)16-12(17-14)19(10)18-9/h2-6H,14H2,1H3,(H3,13,15,16,17)",MRTVGOAAUHAXAT-UHFFFAOYSA-N,271.284,271.118158036,3.0,8.0,116.38,0.6676999999999995,3.0,1.0,13.281,-0.1,143.483
Cc1cccc(C)c1NC(=O)C(c1c(C)cccc1C)N(C(=O)C(CO)NC(=O)OC(C)(C)C)C(C)C,"tert-butyl N-[1-[[2-(2,6-dimethylanilino)-1-(2,6-dimethylphenyl)-2-oxoethyl]-propan-2-ylamino]-3-hydroxy-1-oxopropan-2-yl]carbamate","InChI=1S/C29H41N3O5/c1-17(2)32(27(35)22(16-33)30-28(36)37-29(7,8)9)25(23-18(3)12-10-13-19(23)4)26(34)31-24-20(5)14-11-15-21(24)6/h10-15,17,22,25,33H,16H2,1-9H3,(H,30,36)(H,31,34)",GXMBDUUBWHVFGC-UHFFFAOYSA-N,511.6630000000004,511.304621412,3.0,5.0,107.97,4.722680000000004,8.0,4.7,12.62,-4.971,486.067
O=C(NCC1CC2C=CC1CC2)NC1COCc2ccccc21,"1-(2-bicyclo[2.2.2]oct-5-enylmethyl)-3-(3,4-dihydro-1H-isochromen-4-yl)urea","InChI=1S/C19H24N2O2/c22-19(20-10-16-9-13-5-7-14(16)8-6-13)21-18-12-23-11-15-3-1-2-4-17(15)18/h1-5,7,13-14,16,18H,6,8-12H2,(H2,20,21,22)",CHVSTIXQAHDVQR-UHFFFAOYSA-N,312.41299999999995,312.183778008,2.0,2.0,50.36,3.159400000000001,3.0,2.5,6.061,6.939,336.941
COC1=CC(=O)N(OC(C)(C)C)C1,3-methoxy-1-[(2-methylpropan-2-yl)oxy]-2H-pyrrol-5-one,"InChI=1S/C9H15NO3/c1-9(2,3)13-10-6-7(12-4)5-8(10)11/h5H,6H2,1-4H3",DBFZTBYMMDQCEI-UHFFFAOYSA-N,185.223,185.10519334,0.0,3.0,38.77,1.089,2.0,0.5,4.547,1.439,161.311
CC(C)(C)c1c2ccc(N(c3ccncc3)c3ccccn3)cc2c(C(C)(C)C)c2ccc(N(c3ccncc3)c3ccccn3)cc12,"9,10-ditert-butyl-2-N,6-N-dipyridin-2-yl-2-N,6-N-dipyridin-4-ylanthracene-2,6-diamine","InChI=1S/C42H40N6/c1-41(2,3)39-33-15-13-32(48(30-19-25-44-26-20-30)38-12-8-10-22-46-38)28-36(33)40(42(4,5)6)34-16-14-31(27-35(34)39)47(29-17-23-43-24-18-29)37-11-7-9-21-45-37/h7-28H,1-6H3",ZPHXBWGSWSPWAF-UHFFFAOYSA-N,628.8240000000002,628.33144528,0.0,6.0,58.040000000000006,11.107599999999987,6.0,10.6,7.662,23.656,983.682
